timestamp,sensor_id,plant_name,plant_id,co_level,no2_level,so2_level,pm2_5,pm10,o3_level,temperature,humidity,wind_speed,wind_direction,aqi,pollution_score,anomaly_flag,anomaly_severity
44:41.5,SENSOR_29,Adani Mundra,PLT105,3.48,107.55,99.34,268.01,187.37,162.71,37.52,56.65,9.25,NE,194,0.39,True,Moderate
44:41.5,SENSOR_31,IOCL Panipat Refinery,PLT106,1.7,196.88,101.77,22.72,144.12,114.08,16.69,21.79,7.03,S,101,0.2,True,High
44:41.5,SENSOR_45,Vedanta Jharsuguda,PLT103,1.73,93.28,43.09,57.77,281.87,95.05,21.0,43.97,9.08,S,130,0.26,True,Moderate
44:41.5,SENSOR_6,Reliance Jamnagar Refinery,PLT102,0.45,38.02,15.62,245.57,305.92,136.83,36.49,70.2,7.42,N,199,0.4,True,Moderate
44:41.5,SENSOR_42,Vedanta Jharsuguda,PLT103,3.25,17.29,95.11,235.58,210.14,67.56,23.32,68.21,10.55,E,170,0.34,True,Moderate
44:41.5,SENSOR_24,JSW Vijayanagar,PLT104,4.37,75.04,116.62,172.79,355.48,97.37,30.53,63.34,11.37,SW,202,0.4,True,High
44:41.5,SENSOR_6,SAIL Bhilai Steel Plant,PLT107,4.83,23.98,12.75,281.89,221.35,112.61,29.47,27.02,11.64,W,185,0.37,True,High
44:41.5,SENSOR_38,SAIL Bhilai Steel Plant,PLT107,3.76,69.22,49.4,252.97,47.5,159.19,22.7,64.47,14.07,S,134,0.27,True,Moderate
44:41.5,SENSOR_9,JSW Vijayanagar,PLT104,3.42,88.74,104.98,109.75,125.36,179.42,37.52,68.35,5.65,S,109,0.22,True,Moderate
44:41.5,SENSOR_1,Vedanta Jharsuguda,PLT103,0.34,15.9,85.36,230.99,224.2,152.14,16.0,47.51,3.94,NW,171,0.34,True,Moderate
44:41.5,SENSOR_9,JSW Vijayanagar,PLT104,2.29,23.75,143.35,74.74,370.48,79.53,44.57,61.55,14.0,N,160,0.32,True,High
44:41.5,SENSOR_43,GAIL Vijaipur,PLT109,0.13,152.17,135.94,50.52,56.53,79.3,43.01,60.68,8.15,NE,81,0.16,True,High
44:41.5,SENSOR_34,JSW Vijayanagar,PLT104,0.79,10.15,122.47,35.4,260.86,165.06,21.26,69.9,1.64,NW,106,0.21,True,Moderate
44:41.5,SENSOR_31,SAIL Bhilai Steel Plant,PLT107,3.06,41.15,111.71,97.36,196.09,109.9,20.14,75.62,4.89,SW,117,0.23,True,Moderate
44:41.5,SENSOR_29,SAIL Bhilai Steel Plant,PLT107,3.35,40.07,104.78,47.17,181.64,48.26,37.45,39.65,13.28,NW,91,0.18,True,Moderate
44:41.5,SENSOR_39,IOCL Panipat Refinery,PLT106,4.47,47.32,94.01,35.44,168.78,129.83,34.78,66.85,4.6,N,83,0.17,True,Moderate
44:41.5,SENSOR_35,JSW Vijayanagar,PLT104,1.95,29.56,109.26,156.13,289.33,48.57,24.73,45.07,0.87,NW,166,0.33,True,Moderate
44:41.5,SENSOR_39,JSW Vijayanagar,PLT104,1.77,162.63,135.11,160.28,193.09,10.39,41.38,20.98,14.2,W,168,0.34,True,High
44:41.5,SENSOR_12,NTPC Ramagundam,PLT101,2.5,74.97,139.01,17.07,240.94,101.06,21.58,52.17,9.96,SE,108,0.22,True,High
44:41.5,SENSOR_10,Tata Steel Jamshedpur,PLT100,3.66,10.14,140.84,57.71,108.76,51.11,16.13,29.23,14.8,NE,71,0.14,True,High
44:41.5,SENSOR_29,NTPC Ramagundam,PLT101,1.64,31.91,20.51,218.64,344.74,49.97,15.63,36.73,1.32,NE,199,0.4,True,Moderate
44:41.5,SENSOR_47,Reliance Jamnagar Refinery,PLT102,0.61,91.99,38.34,159.62,116.33,169.59,42.18,62.51,5.64,SE,120,0.24,False,Normal
44:41.5,SENSOR_46,IOCL Panipat Refinery,PLT106,1.97,88.25,110.5,140.98,345.56,170.22,25.08,62.05,1.88,NW,188,0.38,True,Moderate
44:41.5,SENSOR_6,GAIL Vijaipur,PLT109,1.08,88.56,34.9,264.2,80.15,84.74,33.17,71.89,6.05,SW,150,0.3,True,Moderate
44:41.5,SENSOR_2,Tata Steel Jamshedpur,PLT100,4.36,117.98,68.73,29.5,196.58,148.63,33.44,82.41,7.66,W,101,0.2,False,Normal
44:41.5,SENSOR_43,NTPC Ramagundam,PLT101,0.68,12.59,48.97,212.42,320.3,56.76,29.87,51.58,6.45,W,188,0.38,True,Moderate
44:41.5,SENSOR_16,GAIL Vijaipur,PLT109,1.23,35.91,33.52,26.05,95.29,6.61,33.82,43.73,14.61,E,49,0.1,False,Normal
44:41.5,SENSOR_44,NTPC Ramagundam,PLT101,1.05,75.71,56.89,12.45,338.9,10.6,43.21,86.91,8.27,NE,127,0.25,True,Moderate
44:41.5,SENSOR_12,NTPC Ramagundam,PLT101,2.76,134.22,61.12,197.69,37.01,14.46,28.72,61.22,13.37,E,123,0.25,True,Moderate
44:41.5,SENSOR_10,Tata Steel Jamshedpur,PLT100,0.61,166.3,35.46,124.28,140.31,75.03,19.51,57.77,12.12,SE,128,0.26,True,Moderate
44:41.5,SENSOR_5,SAIL Bhilai Steel Plant,PLT107,2.26,103.22,128.07,214.76,206.37,50.1,41.55,63.28,3.71,SE,181,0.36,True,High
44:41.5,SENSOR_8,ONGC Hazira,PLT108,1.42,162.6,11.4,297.71,69.53,144.31,26.84,56.92,13.27,SW,173,0.35,True,High
44:41.5,SENSOR_37,IOCL Panipat Refinery,PLT106,2.12,112.12,12.15,10.68,113.02,124.1,18.64,28.53,6.46,NW,61,0.12,False,Normal
44:41.5,SENSOR_16,JSW Vijayanagar,PLT104,3.27,145.29,30.88,33.08,377.35,50.62,40.6,84.76,11.7,S,158,0.32,True,High
44:41.5,SENSOR_8,Tata Steel Jamshedpur,PLT100,0.93,166.14,116.54,183.05,148.14,50.94,18.66,58.23,8.99,NW,162,0.32,True,Moderate
44:41.5,SENSOR_16,SAIL Bhilai Steel Plant,PLT107,1.86,100.32,57.71,195.89,362.48,33.69,26.44,30.57,9.56,NE,212,0.42,True,High
44:41.5,SENSOR_26,Adani Mundra,PLT105,3.67,187.06,45.44,285.56,44.04,110.53,16.71,87.03,8.18,E,169,0.34,True,High
44:41.5,SENSOR_16,Reliance Jamnagar Refinery,PLT102,3.38,168.0,26.8,21.19,353.97,60.11,18.87,55.13,9.18,SE,150,0.3,True,High
44:41.5,SENSOR_34,Vedanta Jharsuguda,PLT103,0.25,62.23,9.76,131.9,360.14,176.96,34.11,32.12,13.63,E,174,0.35,True,High
44:41.5,SENSOR_32,SAIL Bhilai Steel Plant,PLT107,2.63,39.21,138.65,229.67,298.05,129.11,21.01,35.83,10.48,S,202,0.4,True,High
44:41.5,SENSOR_11,NTPC Ramagundam,PLT101,1.18,93.35,118.39,237.35,192.24,143.63,40.16,69.11,3.81,S,183,0.37,True,Moderate
44:41.5,SENSOR_31,Tata Steel Jamshedpur,PLT100,1.44,69.82,21.94,89.22,99.62,84.68,42.25,27.84,10.94,N,81,0.16,False,Normal
44:41.5,SENSOR_42,Adani Mundra,PLT105,3.47,28.19,138.77,174.86,158.22,137.39,22.72,72.01,1.08,S,136,0.27,True,High
44:41.5,SENSOR_41,Tata Steel Jamshedpur,PLT100,4.21,95.15,97.32,74.16,277.29,140.14,29.2,66.33,7.12,N,141,0.28,True,Moderate
44:41.5,SENSOR_29,JSW Vijayanagar,PLT104,4.48,104.6,127.06,242.39,175.99,45.26,27.18,81.97,3.8,S,183,0.37,True,High
44:41.5,SENSOR_3,Reliance Jamnagar Refinery,PLT102,2.67,163.16,56.25,196.24,113.34,24.12,38.83,27.42,4.44,SE,150,0.3,True,Moderate
44:41.5,SENSOR_40,Vedanta Jharsuguda,PLT103,4.29,75.83,146.09,294.12,121.94,12.17,36.15,53.82,1.96,E,184,0.37,True,High
44:41.5,SENSOR_24,SAIL Bhilai Steel Plant,PLT107,3.57,15.92,131.18,50.21,68.38,35.74,43.81,71.99,12.12,N,56,0.11,True,High
44:41.5,SENSOR_28,NTPC Ramagundam,PLT101,2.05,73.9,39.0,149.39,229.69,115.56,22.71,91.15,2.96,SE,147,0.29,False,Normal
44:41.5,SENSOR_35,IOCL Panipat Refinery,PLT106,4.83,12.82,74.76,106.68,190.67,104.87,28.07,51.11,11.12,S,109,0.22,False,Normal
44:41.5,SENSOR_10,Adani Mundra,PLT105,3.46,168.32,41.24,186.76,242.37,69.7,29.58,43.53,2.56,E,185,0.37,True,Moderate
44:41.5,SENSOR_9,SAIL Bhilai Steel Plant,PLT107,1.15,30.05,104.05,201.61,381.23,132.69,16.56,86.32,13.01,N,211,0.42,True,High
44:41.5,SENSOR_5,Reliance Jamnagar Refinery,PLT102,2.27,121.31,146.53,164.37,364.02,19.53,20.73,53.06,8.98,SE,213,0.43,True,High
44:41.5,SENSOR_20,NTPC Ramagundam,PLT101,4.1,197.77,61.38,23.75,324.45,110.77,20.96,57.11,11.26,NE,152,0.3,True,High
44:41.5,SENSOR_50,NTPC Ramagundam,PLT101,3.88,104.93,49.26,292.39,272.08,76.44,23.41,74.83,4.01,E,224,0.45,True,High
44:41.5,SENSOR_47,Reliance Jamnagar Refinery,PLT102,0.94,110.67,47.05,192.38,64.82,119.61,23.5,20.02,2.34,SE,123,0.25,True,Moderate
44:41.5,SENSOR_39,Reliance Jamnagar Refinery,PLT102,4.67,174.8,38.87,235.73,251.26,174.91,26.21,71.11,1.42,NW,208,0.42,True,Moderate
44:41.5,SENSOR_13,SAIL Bhilai Steel Plant,PLT107,2.04,193.13,83.15,93.49,65.7,128.12,34.35,48.05,14.29,W,104,0.21,True,High
44:41.5,SENSOR_17,ONGC Hazira,PLT108,0.21,67.71,138.56,103.07,115.86,98.49,39.71,27.74,14.17,NW,103,0.21,True,High
44:41.5,SENSOR_18,Tata Steel Jamshedpur,PLT100,4.0,44.44,108.24,121.64,172.87,142.08,43.88,29.5,6.6,NE,120,0.24,True,Moderate
44:41.5,SENSOR_25,NTPC Ramagundam,PLT101,2.46,81.5,57.66,25.16,280.5,81.34,20.84,81.2,12.14,NE,116,0.23,True,Moderate
44:41.5,SENSOR_4,Tata Steel Jamshedpur,PLT100,2.48,66.71,97.52,93.56,109.68,132.84,16.21,27.11,0.6,N,93,0.19,True,Moderate
44:41.5,SENSOR_5,SAIL Bhilai Steel Plant,PLT107,0.85,23.11,149.39,93.75,76.72,47.17,43.08,59.01,5.79,E,80,0.16,True,High
44:41.5,SENSOR_34,SAIL Bhilai Steel Plant,PLT107,4.38,85.05,53.58,70.11,163.56,60.42,35.32,41.72,8.87,SE,99,0.2,False,Normal
44:41.5,SENSOR_30,SAIL Bhilai Steel Plant,PLT107,0.42,46.34,64.07,281.72,163.36,121.21,22.65,29.53,1.35,NW,177,0.35,True,High
44:41.5,SENSOR_20,GAIL Vijaipur,PLT109,1.6,39.96,30.23,230.62,26.02,102.62,26.38,57.99,8.66,SW,111,0.22,True,Moderate
44:41.5,SENSOR_2,Adani Mundra,PLT105,1.64,66.07,111.34,262.67,93.18,22.08,41.93,46.24,8.49,SE,157,0.31,True,Moderate
44:41.5,SENSOR_10,ONGC Hazira,PLT108,1.86,33.9,90.45,162.29,97.14,84.08,38.91,64.28,1.91,NW,109,0.22,True,Moderate
44:41.5,SENSOR_41,Tata Steel Jamshedpur,PLT100,2.79,143.52,119.94,192.44,78.01,129.28,35.32,21.83,6.47,SW,141,0.28,True,Moderate
44:41.5,SENSOR_42,GAIL Vijaipur,PLT109,1.73,137.19,36.34,181.35,367.02,144.62,42.64,93.39,0.65,E,213,0.43,True,High
44:41.5,SENSOR_47,SAIL Bhilai Steel Plant,PLT107,3.15,88.44,129.68,83.03,392.79,112.4,38.81,26.42,3.16,NW,181,0.36,True,High
44:41.5,SENSOR_22,Adani Mundra,PLT105,3.82,14.18,123.45,14.05,269.71,68.89,33.34,72.2,5.47,SW,101,0.2,True,Moderate
44:41.5,SENSOR_31,Vedanta Jharsuguda,PLT103,0.63,23.23,90.4,160.99,302.04,94.2,27.67,49.86,0.88,NW,168,0.34,True,Moderate
44:41.5,SENSOR_34,JSW Vijayanagar,PLT104,1.74,195.44,131.67,105.52,243.36,153.28,28.24,21.35,1.58,SE,167,0.33,True,High
44:41.5,SENSOR_19,Adani Mundra,PLT105,2.6,194.19,105.52,30.57,91.96,139.98,40.24,66.33,9.84,S,89,0.18,True,High
44:41.5,SENSOR_1,ONGC Hazira,PLT108,0.24,167.42,119.3,85.12,289.3,42.6,16.21,35.09,3.09,W,166,0.33,True,Moderate
44:41.5,SENSOR_30,ONGC Hazira,PLT108,1.75,89.51,78.74,148.26,122.86,10.1,33.15,49.68,4.83,SE,121,0.24,False,Normal
44:41.5,SENSOR_49,Tata Steel Jamshedpur,PLT100,4.35,151.88,129.38,153.55,69.75,126.84,21.18,53.09,1.44,NW,125,0.25,True,High
44:41.5,SENSOR_18,GAIL Vijaipur,PLT109,4.14,33.93,135.95,260.63,196.54,135.26,33.58,80.23,6.76,S,183,0.37,True,High
44:41.5,SENSOR_36,IOCL Panipat Refinery,PLT106,3.95,97.87,141.44,151.05,195.8,142.39,39.65,61.59,3.11,NW,152,0.3,True,High
44:41.5,SENSOR_27,Tata Steel Jamshedpur,PLT100,2.39,193.93,114.18,245.24,32.47,86.88,34.4,82.25,1.21,SE,158,0.32,True,High
44:41.5,SENSOR_2,SAIL Bhilai Steel Plant,PLT107,4.28,114.2,33.61,102.0,127.13,97.9,16.55,31.89,12.28,W,105,0.21,False,Normal
44:41.5,SENSOR_31,IOCL Panipat Refinery,PLT106,0.75,54.35,70.74,159.97,310.17,83.28,38.7,66.38,2.14,SE,174,0.35,True,Moderate
44:41.5,SENSOR_36,GAIL Vijaipur,PLT109,0.87,93.04,62.55,225.63,240.68,72.92,20.12,37.01,8.84,S,187,0.37,True,Moderate
44:41.5,SENSOR_39,ONGC Hazira,PLT108,2.17,107.84,29.75,202.24,343.96,50.14,29.75,93.16,5.33,NE,208,0.42,True,Moderate
44:41.5,SENSOR_25,IOCL Panipat Refinery,PLT106,3.02,27.14,92.87,35.99,384.51,130.24,38.64,72.81,9.05,E,144,0.29,True,High
44:41.5,SENSOR_45,GAIL Vijaipur,PLT109,2.3,173.09,143.74,154.72,373.98,107.08,31.15,54.09,3.53,N,223,0.45,True,High
44:41.5,SENSOR_4,Tata Steel Jamshedpur,PLT100,0.12,55.89,78.91,120.19,190.42,176.61,25.51,53.91,2.44,NW,124,0.25,False,Normal
44:41.5,SENSOR_31,Adani Mundra,PLT105,0.33,157.33,87.75,230.6,76.95,105.07,22.61,37.1,0.67,NW,155,0.31,True,Moderate
44:41.5,SENSOR_49,Adani Mundra,PLT105,0.74,68.76,21.95,295.9,137.28,27.81,20.97,64.08,1.43,SE,175,0.35,True,High
44:41.5,SENSOR_19,Reliance Jamnagar Refinery,PLT102,4.33,192.68,40.78,140.53,28.41,117.12,27.42,40.25,3.5,NW,107,0.21,True,High
44:41.5,SENSOR_50,ONGC Hazira,PLT108,3.3,89.08,31.05,209.84,234.73,155.27,18.52,78.92,10.27,SW,175,0.35,True,Moderate
44:41.5,SENSOR_28,Vedanta Jharsuguda,PLT103,0.66,142.02,69.02,284.05,73.81,117.5,26.46,91.76,5.28,SE,171,0.34,True,High
44:41.5,SENSOR_11,Vedanta Jharsuguda,PLT103,4.81,181.28,44.21,243.03,398.33,49.22,28.1,59.01,4.78,SW,257,0.51,True,High
44:41.5,SENSOR_46,JSW Vijayanagar,PLT104,0.17,51.82,45.88,138.64,85.02,157.82,36.15,26.39,9.93,NW,95,0.19,False,Normal
44:41.5,SENSOR_30,NTPC Ramagundam,PLT101,3.3,191.68,5.44,81.9,372.56,168.12,36.62,77.43,1.83,E,183,0.37,True,High
44:41.5,SENSOR_22,JSW Vijayanagar,PLT104,2.62,54.0,31.28,244.99,71.31,87.01,43.16,33.94,14.68,NE,133,0.27,True,Moderate
44:41.5,SENSOR_6,Adani Mundra,PLT105,4.97,115.57,29.67,101.67,181.31,59.13,23.42,92.92,2.72,E,121,0.24,False,Normal
44:41.5,SENSOR_19,Reliance Jamnagar Refinery,PLT102,3.69,10.08,91.45,275.62,129.41,37.47,34.55,73.45,10.48,SE,160,0.32,True,High
44:41.5,SENSOR_20,ONGC Hazira,PLT108,1.66,57.92,143.61,277.76,193.78,153.08,28.57,51.83,2.77,SE,195,0.39,True,High
44:41.5,SENSOR_17,Reliance Jamnagar Refinery,PLT102,2.19,112.11,8.26,138.79,316.92,124.01,34.05,88.22,0.76,N,173,0.35,True,Moderate
44:41.5,SENSOR_3,IOCL Panipat Refinery,PLT106,2.83,159.6,83.49,103.93,71.78,160.32,29.12,85.86,8.99,SE,103,0.21,True,Moderate
44:41.5,SENSOR_14,IOCL Panipat Refinery,PLT106,3.4,162.81,100.58,125.44,215.18,145.53,26.21,49.11,1.89,NW,157,0.31,True,Moderate
44:41.5,SENSOR_10,Adani Mundra,PLT105,4.58,27.3,98.99,129.83,174.14,123.92,17.01,64.53,11.69,S,119,0.24,True,Moderate
44:41.5,SENSOR_7,Adani Mundra,PLT105,4.16,42.4,135.13,200.28,355.1,89.92,31.26,88.93,13.55,SE,208,0.42,True,High
44:41.5,SENSOR_25,Tata Steel Jamshedpur,PLT100,2.3,62.14,62.01,122.45,129.01,52.0,40.83,25.24,10.33,N,106,0.21,False,Normal
44:41.5,SENSOR_11,Vedanta Jharsuguda,PLT103,0.95,75.46,13.92,88.29,312.0,159.88,21.65,54.77,7.32,NE,145,0.29,True,Moderate
44:41.5,SENSOR_30,GAIL Vijaipur,PLT109,4.38,154.93,79.4,204.52,341.99,6.67,27.09,88.04,11.23,SE,223,0.45,True,High
44:41.5,SENSOR_44,Vedanta Jharsuguda,PLT103,2.76,110.63,55.43,160.95,269.05,78.21,36.42,84.59,2.74,E,172,0.34,True,Moderate
44:41.5,SENSOR_45,Adani Mundra,PLT105,2.31,87.52,104.68,82.46,263.3,158.56,27.54,88.33,14.9,SE,139,0.28,True,Moderate
44:41.5,SENSOR_8,GAIL Vijaipur,PLT109,0.62,54.28,142.81,287.92,57.13,7.62,19.83,94.7,3.11,SW,157,0.31,True,High
44:41.5,SENSOR_22,JSW Vijayanagar,PLT104,2.56,171.2,7.96,185.3,125.27,155.91,23.5,71.51,10.28,SE,146,0.29,True,Moderate
44:41.5,SENSOR_45,Adani Mundra,PLT105,1.19,16.61,64.34,93.87,327.41,145.06,28.71,65.49,9.26,SE,145,0.29,True,Moderate
44:41.5,SENSOR_2,GAIL Vijaipur,PLT109,4.15,90.75,44.94,86.86,223.75,83.6,28.2,26.84,10.92,E,124,0.25,False,Normal
44:41.5,SENSOR_46,Vedanta Jharsuguda,PLT103,1.15,47.42,64.85,76.06,241.87,70.01,28.47,60.29,3.45,S,118,0.24,True,Moderate
44:41.5,SENSOR_43,Reliance Jamnagar Refinery,PLT102,0.86,177.28,67.89,129.51,33.53,92.15,31.63,61.91,10.75,SW,104,0.21,True,High
44:41.5,SENSOR_22,NTPC Ramagundam,PLT101,0.97,57.92,122.56,284.68,71.65,92.09,21.43,24.51,5.22,N,159,0.32,True,High
44:41.5,SENSOR_7,GAIL Vijaipur,PLT109,0.8,144.89,82.39,51.71,23.51,146.43,20.29,65.47,5.39,SW,64,0.13,True,Moderate
44:41.5,SENSOR_27,ONGC Hazira,PLT108,2.97,69.97,17.61,74.66,91.46,79.9,34.75,39.79,0.68,SW,73,0.15,False,Normal
44:41.5,SENSOR_28,JSW Vijayanagar,PLT104,2.64,125.09,144.62,180.95,199.05,105.35,42.84,82.13,5.18,N,171,0.34,True,High
44:41.5,SENSOR_41,IOCL Panipat Refinery,PLT106,1.26,59.9,78.14,225.77,211.22,16.86,36.71,80.45,4.7,E,173,0.35,True,Moderate
44:41.5,SENSOR_41,NTPC Ramagundam,PLT101,3.35,91.05,133.92,255.12,219.66,126.01,41.5,57.18,5.04,W,199,0.4,True,High
44:41.5,SENSOR_17,Tata Steel Jamshedpur,PLT100,3.79,51.81,61.34,261.06,295.28,75.67,21.44,46.7,4.62,S,209,0.42,True,Moderate
44:41.5,SENSOR_1,IOCL Panipat Refinery,PLT106,0.96,151.23,41.55,141.71,166.63,176.86,26.73,26.0,1.8,NE,141,0.28,True,Moderate
44:41.5,SENSOR_15,SAIL Bhilai Steel Plant,PLT107,2.99,123.88,65.72,135.23,40.49,95.4,30.14,31.22,2.01,NW,97,0.19,True,Moderate
44:41.5,SENSOR_6,ONGC Hazira,PLT108,0.71,29.2,93.41,66.98,115.54,35.38,43.74,84.1,3.84,S,76,0.15,True,Moderate
44:41.5,SENSOR_48,Adani Mundra,PLT105,1.71,49.88,76.32,15.69,275.12,96.55,41.96,32.33,12.16,W,106,0.21,True,Moderate
44:41.5,SENSOR_7,Adani Mundra,PLT105,3.98,34.16,62.79,59.34,116.79,51.07,31.69,50.86,14.24,E,71,0.14,False,Normal
44:41.5,SENSOR_5,Vedanta Jharsuguda,PLT103,0.72,195.0,38.44,234.13,148.81,30.04,40.74,43.16,10.05,E,181,0.36,True,High
44:41.5,SENSOR_35,NTPC Ramagundam,PLT101,2.88,99.63,76.89,222.35,53.35,121.93,41.87,24.33,2.54,SE,132,0.26,True,Moderate
44:41.5,SENSOR_9,Tata Steel Jamshedpur,PLT100,3.61,93.08,63.51,49.72,212.57,27.15,29.3,77.27,4.24,NW,108,0.22,False,Normal
44:41.5,SENSOR_48,IOCL Panipat Refinery,PLT106,2.46,198.48,104.56,253.99,177.64,139.38,16.22,29.22,3.44,N,205,0.41,True,High
44:41.5,SENSOR_47,Adani Mundra,PLT105,2.07,170.69,55.21,199.84,289.54,107.58,25.72,63.28,5.46,SW,206,0.41,True,Moderate
44:41.5,SENSOR_33,Reliance Jamnagar Refinery,PLT102,0.51,198.63,23.44,30.98,353.84,57.82,34.51,44.68,6.18,S,160,0.32,True,High
44:41.5,SENSOR_33,ONGC Hazira,PLT108,1.38,75.18,64.55,218.92,214.38,170.12,16.26,57.73,8.97,NW,173,0.35,True,Moderate
44:41.5,SENSOR_13,GAIL Vijaipur,PLT109,4.61,19.34,88.16,257.55,111.93,158.35,15.57,74.93,14.03,N,149,0.3,True,Moderate
44:41.5,SENSOR_31,IOCL Panipat Refinery,PLT106,3.32,93.42,11.51,276.83,198.71,10.07,35.69,56.14,2.3,S,190,0.38,True,High
44:41.5,SENSOR_2,IOCL Panipat Refinery,PLT106,1.15,22.25,88.27,190.39,212.18,147.99,40.83,66.17,0.68,E,153,0.31,True,Moderate
44:41.5,SENSOR_46,JSW Vijayanagar,PLT104,3.51,89.42,87.01,198.23,153.09,165.49,19.02,70.36,0.56,SE,151,0.3,True,Moderate
44:41.5,SENSOR_24,Tata Steel Jamshedpur,PLT100,4.63,31.38,18.76,106.57,161.96,42.5,32.55,53.22,1.0,SW,99,0.2,False,Normal
44:41.5,SENSOR_31,NTPC Ramagundam,PLT101,1.67,163.98,105.01,220.21,285.28,59.42,17.99,40.44,12.56,SW,216,0.43,True,Moderate
44:41.5,SENSOR_26,ONGC Hazira,PLT108,4.9,103.83,6.41,50.61,142.39,106.25,17.25,90.75,5.79,NW,84,0.17,False,Normal
44:41.5,SENSOR_14,Vedanta Jharsuguda,PLT103,4.57,158.3,114.54,185.95,258.18,116.65,33.86,61.53,14.8,NE,194,0.39,True,Moderate
44:41.5,SENSOR_23,GAIL Vijaipur,PLT109,3.69,157.62,131.51,72.54,51.85,89.51,30.42,82.19,6.93,S,89,0.18,True,High
44:41.5,SENSOR_27,Reliance Jamnagar Refinery,PLT102,2.9,110.14,10.54,188.41,334.66,32.56,32.83,64.52,2.88,N,198,0.4,True,Moderate
44:41.5,SENSOR_5,Vedanta Jharsuguda,PLT103,0.7,196.21,62.09,75.95,85.1,121.83,33.28,68.27,1.78,W,101,0.2,True,High
44:41.5,SENSOR_16,SAIL Bhilai Steel Plant,PLT107,4.48,83.96,50.44,144.08,168.23,156.13,42.88,42.76,13.03,NE,129,0.26,False,Normal
44:41.5,SENSOR_48,IOCL Panipat Refinery,PLT106,3.93,186.85,40.63,177.32,124.33,149.22,15.16,62.36,5.42,N,149,0.3,True,High
44:41.5,SENSOR_50,GAIL Vijaipur,PLT109,1.68,132.53,128.47,186.67,344.21,51.3,30.59,53.79,0.67,NW,217,0.43,True,High
44:41.5,SENSOR_47,NTPC Ramagundam,PLT101,2.83,135.69,90.83,223.52,237.11,16.68,18.49,64.74,4.49,N,196,0.39,True,Moderate
44:41.5,SENSOR_42,Reliance Jamnagar Refinery,PLT102,0.49,91.62,85.38,105.34,293.76,117.66,24.98,76.62,9.91,SE,157,0.31,True,Moderate
44:41.5,SENSOR_11,ONGC Hazira,PLT108,3.22,115.15,6.65,211.99,162.9,169.96,39.54,64.08,4.16,W,157,0.31,True,Moderate
44:41.5,SENSOR_11,Reliance Jamnagar Refinery,PLT102,1.1,74.67,74.1,95.86,215.67,33.94,44.33,28.09,14.01,SW,125,0.25,False,Normal
45:59.2,SENSOR_15,JSW Vijayanagar,PLT104,3.39,127.14,149.46,22.26,407.86,115.3,24.82,23.64,17.84,N,171,0.34,True,High
45:59.2,SENSOR_7,IOCL Panipat Refinery,PLT106,0.13,194.75,135.68,157.2,257.19,186.14,28.05,95.97,9.68,N,192,0.38,True,High
45:59.2,SENSOR_33,JSW Vijayanagar,PLT104,0.56,205.19,42.05,226.19,160.29,164.15,42.33,37.28,11.78,SW,183,0.37,True,High
45:59.2,SENSOR_8,IOCL Panipat Refinery,PLT106,0.57,108.8,21.95,66.16,121.85,97.95,17.56,38.33,0.61,S,86,0.17,False,Normal
45:59.2,SENSOR_39,JSW Vijayanagar,PLT104,4.5,142.54,34.32,372.26,280.2,13.14,32.32,69.93,14.51,SE,264,0.53,True,Severe
45:59.2,SENSOR_30,SAIL Bhilai Steel Plant,PLT107,4.19,70.63,174.45,191.83,146.76,112.13,27.45,35.89,16.52,SW,152,0.3,True,Severe
45:59.2,SENSOR_50,Vedanta Jharsuguda,PLT103,4.7,211.0,80.74,289.28,428.65,20.41,28.53,70.04,17.59,NW,294,0.59,True,Severe
45:59.2,SENSOR_36,GAIL Vijaipur,PLT109,3.56,162.79,40.94,124.3,96.8,64.27,38.71,94.72,0.78,NE,115,0.23,True,Moderate
45:59.2,SENSOR_38,SAIL Bhilai Steel Plant,PLT107,1.63,21.74,158.08,280.57,416.75,184.08,20.05,56.66,10.06,N,257,0.51,True,Violation
45:59.2,SENSOR_27,IOCL Panipat Refinery,PLT106,2.63,182.9,148.94,101.75,70.66,124.71,23.04,84.5,8.65,N,113,0.23,True,High
45:59.2,SENSOR_8,Reliance Jamnagar Refinery,PLT102,3.49,95.15,23.11,126.56,98.34,50.4,32.97,47.68,13.53,NW,101,0.2,False,Normal
45:59.2,SENSOR_29,GAIL Vijaipur,PLT109,3.28,194.81,143.31,215.37,143.02,199.1,18.52,52.37,3.21,SW,182,0.36,True,High
45:59.2,SENSOR_28,ONGC Hazira,PLT108,2.58,203.65,88.08,179.32,179.22,19.97,38.9,78.61,11.26,N,175,0.35,True,High
45:59.2,SENSOR_37,ONGC Hazira,PLT108,4.52,41.95,40.12,340.81,337.34,105.71,40.5,80.56,10.21,NE,249,0.5,True,High
45:59.2,SENSOR_40,GAIL Vijaipur,PLT109,3.48,69.79,128.09,165.79,316.6,122.15,35.15,74.84,1.85,S,188,0.38,True,High
45:59.2,SENSOR_45,ONGC Hazira,PLT108,1.14,81.63,174.06,266.47,103.56,137.94,42.76,90.2,4.14,E,171,0.34,True,Severe
45:59.2,SENSOR_9,Reliance Jamnagar Refinery,PLT102,4.74,65.62,31.91,256.0,37.55,160.2,19.71,26.75,14.83,S,129,0.26,True,Moderate
45:59.2,SENSOR_35,ONGC Hazira,PLT108,4.82,192.64,148.4,375.39,218.64,67.19,38.34,68.97,12.49,N,269,0.54,True,Severe
